ID,Name,Votes,Description,Date,Status,URL
WEBFLOW-I-2015,Styling filter: Search for css attributes,2,,10/05/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2015
WEBFLOW-I-4289,Before and After Slider,1,There is no easy (or free) solution in webflow at the moment to what I believe is a common issue a before and after slider. I think it would be a really great addition for people to showcase their work (especially in instances when their work is an improvement upon something that existed prior like lawncare or crappy tattoo corrections)  Here is an example of a paid solution: https://elfsight.com/before-and-after-slider-widget/  ,01/06/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4289
WEBFLOW-I-1996,Hide Product Fields in Ecommerce Products,2,It would be great if i can hide unnecessary product fields in the ecommerce. I or better my client maybe don't use Track Inventory or Width Height Length etc. If we can hide this element the User is more focused on the essential parts of his products. More Custom fields are also required...,01/05/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1996
WEBFLOW-I-4262,Allow more room for presenting number in CMS overview,1,I am using a CMS number field to hold 13 digit book ISBNs and unfortunately numbers are truncated when longer that 9 digits. The last 4 digits are often where the action is see disappointing screenshot! I'd like to be able to resize the column view or simply have a bit more room there please.,18/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4262
WEBFLOW-I-498,add a new item to social media automatically,3,when creating a new item in a collection add it also to facebook and/or other social media. there might be a set of checkboxes for various social media. Checked = published to chosen media. Of course previously configured accounts of the user is necessary. Also  updating an item would have an option to update the previously sent item. This feature would greatly improve social power of webflow driven websites.,27/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-498
WEBFLOW-I-4253,Code export yields incorrect link to OG images.,1,If you create a site that you initially test by publishing to Webflow's platform then export the code to host on your own server or host any OG images that you have added will still be linked to the Webflow publishing point. If you were to then unpublish the Webflow version of the site those links will now be broken and must be manually changed to point the image URL's to the correct images on your server/host.  Here's what the OG image tag looks like now in the downloaded version of the code export -  <meta content="https://uploads-ssl.webflow.com/.../605fb59a8c5edcdbf7905_yourOGimage.png" property="og:image">  So if you unpublish the Webflow version of the site the image that the link points to no longer exists. You have to change the tag to -  https://yourdomain.com/images/yourOGimage.png,16/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4253
WEBFLOW-I-488,Set "wait" per element before interaction starts (e.g. for staggered loads),3,Each time you want to start an identical interaction time-delayed you have to copy the interaction and enter the "wait" directly in the interaction settings. It would be very useful if you could simply assign a "wait" value to an element in the settings panel so you can use the same interaction for each item.,24/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-488
WEBFLOW-I-462,Lock a whole site against accidental changes,3,On the website settings page it would be nice if there was a toggle to lock a website so that changes can't be made accidentally. (And when you go into designer it could show the "your changes won't be saved" message like you get when viewing backups.) I'm terrified that I'll be poking around a website one day and accidentally make a change not notice it it gets autosaved and it then gets pushed out in a publish at a later date. It makes me paranoid about going into designer ("what if I bump something?") and publishing ("what if I bumped something ages ago and now I'm publishing it?") I know there are backups but that wouldn't stop me making that mistake. It would only allow me to roll it back if (and when) I notice it. ,16/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-462
WEBFLOW-I-4242,Israeli business ecommerce support 🙏,1,Please integrate the option to create an ecommerce website with an Israeli bussines address.,12/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4242
WEBFLOW-I-1947,Please add DEV NOTES to Custom Code = Productivity Booster!!,2,I frequently put dev-notes in Custom Header section for incomplete implementation tasks:  It would be nice if WF had the following under Custom Code section:  Page notes is just like the screenshot I pasted above it allows to eaily make simple checklist of items within Webflow independant of project management tools.  Page notes should be in RTF Notepad format  For Example a typical usecase:  Custom Code -> Dev. Notes 1. Install Olark Chat (High Priority)olark.com/devnotes  2. Install Paypal Payment Gateway (High Priority).  3. Update event tracking on Analytics   This will help add to productivity since easily store notes without having to open up a bunch of emails or look through skype history to see what needs to be done.  ,29/03/2019,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1947
WEBFLOW-I-431,Add dynamic scaling,3,It seems that in this day and age that dynamic scaling  (resizing) would be a given as designers we work hard to establish proportion and balance to a composition dynamic resizing would preserve this,11/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-431
WEBFLOW-I-419,Scrolling past the bottom of the designer,3,Self-explanatory. Would help with having room to edit elements at the bottom of the page.,10/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-419
WEBFLOW-I-4236,Dashboard: Standard Filters + User-Created Filters + Drag-Drop Reordering,1,Every designer has a different set of priorities regarding their projects. Who better to sort projects according to the urgency or other pertinent factor than the creator then? Folders being first by default is a hindrance. Archive folders inspiration folders impending project folders all could end up cluttering the valuable first rows of a dashboard meant for to best facilitate productivity.  REQUESTS: standard filters user-defined filters drag-and-drop capability for both files and folders,11/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4236
WEBFLOW-I-397,Hamburger icon - div instead of an icon element,3,I think it'd be much better to have the hamburger icon as a div instead of an icon element. This way you would be able to easily restyle the original design to your preferences rather than first delete the icon element and then create your design from scratch.,09/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-397
WEBFLOW-I-351,Setting the Maximum Title Length for Title / Text elements,3,Sorry to bring Wix in to the discussion but this is a feature I would LOVE to have: https://support.wix.com/en/article/setting-the-maximum-title-length-for-blog-elements,06/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-351
WEBFLOW-I-349,Download button in lightbox,3,Create ability to download large images directly from lightbox by clicking on download button.,05/02/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-349
WEBFLOW-I-4231,Option + Delete: delete word  Command + Delete: delete line,1,The text editing lacks some OS conventions as mentioned in title. The typing experience would be less disjointed with them. Also no autocorrection as well it's even not in this wishlist posting textarea...,09/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4231
WEBFLOW-I-300,Ability to add a Read More link into a Rich Text field,3,Like the functionality in a Wordpress blog post. When the field is rendered on a collection page or in a collection list it would show all content up until where the Read More link is inserted and reveal the remaining content when clicked.,30/01/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-300
WEBFLOW-I-4225,Increase CMS items for PRO account for free site from 50 to150,1,Reason to increase items form 50 to at least 150 will give option to create websites with medium size complexity. This option should be for PRO account plan ($42/monthly) as ability use only 50 items limit website developing to only simple sites. I truely believe that there is no reason for upgading site plan to paid verison ($16+) for sites that are parked on webflow.io to be able use webflow for developing complex sites. I understand that is great strategy for webflow to get extra money but not letting users to build complex sites on PRO account on websites that are not officially deployed to clients domain is contraproductive for all  (client developer and webflow),07/05/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4225
WEBFLOW-I-1896,Team plan setting to add a team icon,2,Request to set a custom icon for teams in Webflow.,08/03/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1896
WEBFLOW-I-1894,Improved CMS for static pages,2,Currently the CMS only has collections and the editor. But for example text which is hidden on initial state is not editable in the Editor for clients only when that content is in a collection. What would be nice is to have CMS fields as we have them in Collections but for static pages who are not longer static but dynamic. That would be good so clients can edit texts and images videos etc. by themselves.,08/03/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1894
WEBFLOW-I-4213,Add inline styles to override fields in a symbol.,1,You can't seem to make a word bold in an override field for example once you've created a symbol.,30/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4213
WEBFLOW-I-1867,Responsive images in HTML embeds,2,From the 2016 blog post below we see how Webflow images are served when responsiveness enabled. We need to be able to tap into this feature if we place our images inside of HTML embeds. https://webflow.com/blog/new-feature-responsive-images,23/02/2019,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1867
WEBFLOW-I-1821,CMS reference fields - add to one collection view and edit in either collection,2,If you add a reference field that reference does not show up in the referenced table. As with most modern cloud database tools I would expect to be able to see this relationship from either side of the relationship and to be able to add the reference from either collection in the reference link. It is just expected behaviour. There is room for errors to be made and the ux around this is poor.,11/02/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1821
WEBFLOW-I-4183,I would like you to consider adding Vadootv as a video source.,1,Vadootv Player is a great tool for content creators that offers a solid feature set at a much more competitive price point than the other big players.,18/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4183
WEBFLOW-I-1813,Test environment for live sites No search engine tracking,2,Hi Is there a way to publish a test site of the page you are working on with no tracking or do one have to edit the custom code every time? Would be great if there was an not track selection here (red circle on image) for creating an teste environment fast so one could send to clients to evaluate live.  Moderator Note: The webflow.io version of your domains can be unlisted from search engines.,08/02/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1813
WEBFLOW-I-1799,Being able to use CMS Collections variables such as the number of items,2,If we could pick the "number of items" variable from a linked CMS Collection we could use a bit of custom CSS code with CSS Calc and craft well dimensioned or setuped containers and have a better control on scroll and/or IX.,04/02/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1799
WEBFLOW-I-4168,Order limit on e-commerce sites,1,Orders in a store would be limited to the total orders that can be placed on them. Once that order limit is reached checkout would be disabled. I have clients that want to run limited edition sales or give aways and are asking me for this feature.,15/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4168
WEBFLOW-I-1792,Enabling free goods selling,2,For now in order to sell one product it has to be 1€ not 0€. Many of our customers are starting with free of charge sample producst at 0€ or €0 for now. Can we had order placement at €0 for US guys or 0€ for the other side of the ocean? Thansk,01/02/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1792
WEBFLOW-I-4162,Delete unused photos similar to styles,1,Photos take up a lot of space on bigger sites. Would be nice to have the ability to delete any not being used to free up space.,13/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4162
WEBFLOW-I-1786,Live preview of styes from suggested class dropdown,2,When suggested styles are focused (inc hover) in the class field dropdown the style should be previewed in the canvas. The example here shows terrible class naming hence the preview is needed to see what style is what!,29/01/2019,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1786
WEBFLOW-I-1744,Implement attach file in Rich text,2,It should be possible in a rich text to also attach files as a link. In my current website I used rich text with unordered lists. And because file attachments are not possible I now divided the text in Rich text - unordered list (separate block) - Rich text just to be able to use file attachments.,17/01/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1744
WEBFLOW-I-4137,Add Japanese standard font 'Yu gothic',1,It is a standard Japanese font. Many people are in trouble because they cannot use it.,06/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4137
WEBFLOW-I-4136,Improved login access for the Editor,1,Currently Webflow does not have a single login button for all users.  Typically it does not make any difference whether a user of an online platform has admin rights or is simply an average user (in the case of Webflow this lower permission level is an "editor".)  Mysteriously Webflow requires an editor to know off the top of their head or via a bookmark the URL to log in and edit the site. They can't click on the login from Webflow.com in order to enter credentials. If they try this they will be informed that they don't have an account. That needs to be fixed ASAP.,05/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4136
WEBFLOW-I-4135,Checkboxes on Forms inside a Project Page,1,Not sure why this isn't implemented yet but a checkbox function could be really awesome. I am in charge of deleting and managing a form for a client and I am always having to delete forms 1 by 1. Pretty stressful when you have more than 800 forms to delete.,05/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4135
WEBFLOW-I-4132,Sort and Grouping for Ecommerce Cart,1,The added ability to sort items in the cart and the ability to have cart items groupped by category/etc.,02/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4132
WEBFLOW-I-4130,Quick search/add within CMS option field,1,For those of us with expansive CMS items it would be very helpful to be able to start typing in the item we are looking for in the option field similar to the multi-reference field user experience.,02/04/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4130
WEBFLOW-I-1706,Upload all fonts at once,2,I currently have a tiny problem when uploading custom fonts. It takes time to upload each font individually. It would be much better if there was button to upload them all at once.,06/01/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1706
WEBFLOW-I-4121,Auto-archive date,1,My use cases for webflow are a government organization and a home owners assocation. It would reduce website maintenance time and provide a cleaner user experience if we could set a date for a time-sensitive post to automatically archive.,31/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4121
WEBFLOW-I-4109,Live update in e-commerce order panel,1,It would be great if the ecommerce order panel in the editor would live update when new orders come in - currently you need to press a button or reload the page to see new orders (auto refresh plugins for browsers don't work as you always have to log in again when the page refreshes). I have several clients who get lots of orders very fast and they don't want to manage their orders by email but within the browser in real time (i.e. food deliveries...).,29/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4109
WEBFLOW-I-1695,Multiple Navbar and Footer Layouts,2,I would suggest adding a few Navbar and Footer layouts options so that you can quickly browse through a few templates instead of just having one and having to manually style it from there. 👉 For example once you add a Navbar you can browse through 5-10 pre-made Navbars with different layouts. This would help speed up the workflow when starting new projects.,29/12/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1695
WEBFLOW-I-4086,Detect Time Zone based on entered address,1,It would be much more designer-friendly if I could enter a location in a search box or something of that nature and have webflow detect where the time zone is at that location. I often have clients in different time zones so I cannot use Detect My Time Zone and I have to do a bit of searching online to make sure I am selecting the correct zone.,22/03/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-4086
WEBFLOW-I-4069,Display customer details in Editor for free products,1,If an item is free (0 amount) the customers details are not visible in the editor. These details are still required for admin/support purposes but are only visible via the designer.,19/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4069
WEBFLOW-I-4054,Cross-page undo,1,Undo (ctrl/cmd+z) only works within a page not across pages. That is if I make a change and move to another change I can no longer undo that change. This is very nonintuitive since the whoe collection of pages is one project and those pages often have shared content (like symbols). So please make undo work across pages!,15/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4054
WEBFLOW-I-4028,Inform if Rich image is too large,1,Presently for photos larger than 5MB Webflow's CMS is quickly showing a red circle (which can easily be unnoticed) on the photo and then the photo disappears it has been confusing for some of my clients already. Sometimes additionally it places a blank grey square at the top of the page which user is surprised to find later. For sure I am informing them that photos should be at best below 300kb but there should be a clearer notification in case of an error or if one simply forgot about the size of the photo. Check out the video https://drive.google.com/open?id=0B_S4E859g0NoOEFEWHptZl9PTXccovers,09/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4028
WEBFLOW-I-1605,Default Disable Webflow Subdomain Indexing,2,It would be good to disable Webflow Subdomain Indexing by default. I can not imagine anybody want to have that on from the very start of building something. From time to time I forget to put it off and it causes great problems when a website that is still under construction gets indexed. One time it even got picked up by the media.,16/11/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1605
WEBFLOW-I-4001,Set a status for projects on the dashboard,1,I think it would be very handy if we could assign different "marks" (like the colors on MacOS) to projects to keep track of things that are in progress planned payed finished and only there for backup … etc. as for an account with many projects this might get hard to keep track of but in external apps.,06/03/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-4001
WEBFLOW-I-1573,Integration with third party system for stock updating,2,For real life stores with also an online store it will be mandatory to connect the online store to their existing sales system... MS Dynamics or whatever system they might be using.,11/11/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1573
WEBFLOW-I-3991,JavaScript Designer API,1,A designer API so that we have even more flexibliy over the layout AND the display of CMS items.,03/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3991
WEBFLOW-I-3990,Ability to copy individual pages from different templates,1,It would be nice to be able to copy individual pages from other templates and clone those specific pages into your own project. This would make it easier to clone pages you like from different templates to your own project.,03/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3990
WEBFLOW-I-3989,Tooltips showing keyboard shortcuts,1,There should be a keyboard shortcut to every element in the designer. A tooltip should show when the mouse hovers over the element.,03/03/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3989
WEBFLOW-I-1534,Tutorial on how to do a vertically shrinking fixed top nav,2,I wish the there was a "training" or "learning" category. Anyway it would be awesome if you guys would do a tutorial on a vertically shrinking top nav... see here for more info: https://forum.webflow.com/t/vertically-shrink-fixed-top-nav/69494  Thank you and best  Nathan,29/10/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1534
WEBFLOW-I-3942,Need an Ipad Pro sized breakpoint!,1,Ipad Pro is such a large vertical screen that it looks so different from the desktop and doesn't fit into the ipad breakpoint. Many people use these devices and it would be great to get a breakpoint for a portrait large tablet! Currently my site is suffering from not having this.,18/02/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3942
WEBFLOW-I-3941,Que la plataforma este en español,1,Hola! Me gustaria que la interface de la plataforma este en español. Seria mucho mas facil para la comunidad de España e hispano hablante. Espero que pronto vea esta idea. Saludos!!!,18/02/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3941
WEBFLOW-I-1480,Launched Chinese version,2,Launched Chinese version,04/10/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1480
WEBFLOW-I-3921,Adding more Variants for E-Commerce,1,At the E-Commerce functionality are only 50 variants possible for the product. It would be great to add more variants. Who else think that this is to little variants espacially if you want to make a configurator! Thats my wish maybe some other people arround here sees that like me!,11/02/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3921
WEBFLOW-I-1468,Custom Code (Designer settings),2,It would be possible to integrate the Custom Code in the Designer environment (for example in settings tab) so as to avoid going in/out every time.. :) ,28/09/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1468
WEBFLOW-I-3915,Remember the part of the page I was at the last time I was editing it,1,I'll often be editing a long page quickly jump to another page to check/copy something then hop back to the original page. However I'm then dumped at the top of the page and have lost my place. It can become annoying when editing long pages.,09/02/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3915
WEBFLOW-I-1463,Double-click on Headings & Paragraphs in navigator to edit text,2,Double-click in the navigator on a heading or paragraph to edit text. Sometimes I got overlays or layers stacked on top of text so I need to make the layers on top display:none to edit the text.,26/09/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1463
WEBFLOW-I-3904,Off - Line Webflow,1,I would like to see an off-line version of webflow to work or play with no internet no wifi just my laptop somewhere to work on project.,04/02/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3904
WEBFLOW-I-1435,Allow bigger downloads,2,We need bigger downloads. I asked for it and got the friendly respond to use an external resource like Google Drive... so I did. We are 1 week further and I already have a complaint as this 'solution' does (probably) not comply with GDPR rules...,10/09/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1435
WEBFLOW-I-3872,Ability to tag another user in your project showcase,1,A lot of our clients prefer their sites to sit within their own company based account it would be great to showcase work you've created that exists within another account on your own profile.,27/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3872
WEBFLOW-I-3869,Showcase individual pages,1,Hello everyone! I think it would be nice if it would be possible to showcase individual pages from a project right now it only allowed to showcase the entire project. Just a thought.  Thanks  Jero,26/01/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3869
WEBFLOW-I-1417,Custom reset password email,2,If the client forgets the password to the Editor we get the reset password reset link instead of the client. It would be great if we could customise the email for each client before it was sent to them automatically.,28/08/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1417
WEBFLOW-I-3864,Let me hide elements from the elements panel,1,It would be nice to hide elements from the elements panel. As a Figma user I naturally want to be able to turn on and off layer visibility. It would still render out in the published site but just while designing I think this could be helpful especially when overlapping layers with relative placement + z index.,23/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3864
WEBFLOW-I-3849,Adjust the frequency of billing notification emails,1,Add the ability to control the frequency of receipt emails from Webflow. Currently you can receive multiple emails per day depending on the number of projects you have. It would be helpful to be able to adjust how often you receive certain types of emails from Webflow.,18/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3849
WEBFLOW-I-3840,Per page backup restore,1,Usecase: so currently if something has gone wrong on webflow I have to revert the whole entire to site to a previous state. For a live dynamic site which is having content added to is problematic: it means if something goes wrong every page has to be reverted back as opposed to page I or a content marketer is working on  ,16/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3840
WEBFLOW-I-3834,Add table tbody thead th tr and td as valid Tags for dynamic collection items.,1,I'd like to build a dynamic HTML table with items from a collection. It would be nice to do this with the HTML spec tags for a table.,14/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3834
WEBFLOW-I-3827,Color-coding option,1,It would help with organizing elements when they could be marked with a color in the Navigator list for easy find and orientation.,13/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3827
WEBFLOW-I-3826,Visible layout grid,1,Would be great to have some sort of visual representation of a layout grid that one could turn off/on.,13/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3826
WEBFLOW-I-3824,Extraction of Metadata - Full website,1,It would be nice to extract all the Metadata for a whole website to check for any discrepancies particularly on the static pages.,13/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3824
WEBFLOW-I-1377,Possibility in the editor to add pre-designed sections,2,So right now the end-user can only edit text images etc. in the editor. That's great because then they won't ruin the beautiful design I made ;) But what if I could pre-design a section and let the end-user add that section / remove that section from a certain place in the website. Not sure what it would look like but that way the end-user has a little bit more control over what's on his website but not so much that he can destroy the design.,31/07/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1377
WEBFLOW-I-1364,Click and Drag Resize,2,The corner of an element could contain a child that when clicked on allows for draggable re-sizing.,26/07/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1364
WEBFLOW-I-3782,Webflow Barcode Preview on Mobile,1,I wish Webflow had a barcode so we could instantly snap and view a page on mobile without having to publish or export the code.,31/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3782
WEBFLOW-I-1335,Syncing custom code to the editor,2,Webflow has improved my workflow a lot. But it would improve it double as much if you could sync custom code with the editor and display it. A quick search on StackOverflow precented me with a great Javascript algorithm for reading CSS class values of a stylesheet 1. You are maybe more focused on designers and no-coders. But I can tell you that to me as a coder Webflow is a great place to start with the front-end. But it would be a must-have tool only if it could properly read CSS values of a stylesheet in to the editor. If you are afraid of intimidating beginners make it a feature that can be activated under Settings. Add a button for syncing a CSS class with the editor and make a checkbox to show values that are not currently available in the editor. You do this and I’m sure the amount of tutorials and reviews on YouTube will double (free marketing).,08/07/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1335
WEBFLOW-I-3776,Optional inputs in the date/time CMS field.,1,I manage an artifact collection on my WebFlow CMS site www.SeatbackSafety.com. Some of these items can only be dated by year where others can be dated by month and year. None of them can be dated by day.  The Date/Time picker requires the selection of a day month and year which ruins the taxonomy of my collection since it would require me to insert erroniously spesific dates. I'd like to introduce a feature to my site that allows users to browes the collection by date in an intuitive way but I cannot currently do this without irritating work-arounds.  What I would like to be able to do is to select a year without nessisarily selecting a month and day in their feild.,29/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3776
WEBFLOW-I-3771,Collection list source as override,1,I was working on a header with a dropdown and wanted to use it for multiple pages. Setting the title and subtitle as overrides worked perfectly of course but I wanted to show the items in the dropdown as a collection list this way it could be updated based on the page. For example on page 1 I only want to show the 2 relevant options whereas on page 2 I might want to show all 6 relevant options.,28/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3771
WEBFLOW-I-3752,Styling the LIST ITEM differently for ordered/unordered list in Rich text element,1,It's gonna be more comfortable to have an option to style LIST ITEM differently for ordered/unordered list in Rich text element,24/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3752
WEBFLOW-I-1313,Show password option for teams,2,We're working with a big team on our projects. Would be great to have an option to show or store the given password in the settings so that other team members know which password was set.,19/06/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1313
WEBFLOW-I-3715,Add VR Video,1,For VR 360 Videos visitors should be able to use the 360 youtube features. I got this to work using videojs-vr and embedded objects but then I have issues with styling.,21/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3715
WEBFLOW-I-1303,Add preview function to editor similar to what is in the designer,2,I've been asked a client who came from Wix whether there was a preview function in the editor. I found it in the designer but apparently the feature is lacking from the editor. It would be nice to be able to supply this function to site editors for the purpose of previewing their content with out the clutter of editor items.,14/06/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1303
WEBFLOW-I-3692,Organize projects based on preference,1,I know there are a few ways to sort projects right now but it'd be great to manually organize projects based on preference. Not last modified or alphabetical or date created but by the relevance to your current priorities.,16/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3692
WEBFLOW-I-3686,Find a page by its slug,1,Say I'm viewing my published site and want to edit a specific page. I need to find that page in the Designer. I don't have the page name; it's hidden to my site visitors and I can't find it in the source code. BUT I do have the page slug -- it's in the URL.There's a big limitation to how this works today. In the Designer I can only search for pages by page name (hidden from me on a published site). That means I'm left guessing and needing to manually open each page's settings to find the page that maps to the slug. If my site has 399 pages there's a good chance I'm reaching out to support to help me.I should be able to search for pages by slug! (Using page search or quick find.)TLDR: Enable me to find a page by it's slug!,15/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3686
WEBFLOW-I-3630,Sort collection by feature switch last,1,So we can have the last feature items in a specific collection list,02/12/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3630
WEBFLOW-I-1239,Add support for a free alternative to Google Maps,2,Suggested alternatives : OpenStreetMaps ,03/05/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1239
WEBFLOW-I-1236,Disable form submission storage in the dashboard,2,It would be great if I could disable form submission storage in the dashboard so that I as the designer can't see what has been sent via forms to my client.,02/05/2018,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1236
WEBFLOW-I-3591,Custom promotional & marketing  emails,1,shopify offers the option to create promotional / marketing emails That go out to subscribers- easy to use with templates so you can get information out to subscribers quickly and easily rather than trying to use other methods such as mail chimp,25/11/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3591
WEBFLOW-I-3576,Please add native video component support for Vidizmo,1,Subject says it all. We just started using Vidizmo within my company and it would be GREAT if we could use this built-in video component in Webflow.,24/11/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3576
WEBFLOW-I-3575,Remove CMS Items Limit When Redesigning a Site on a Paid Plan,1,Webflow currently has a limit of 50 CMS items on a free plan.  If a Webflow site is being redesigned it would be nice to be able to transfer / migrate / import over all the Collection data without paying for a second hosting plan.,23/11/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3575
WEBFLOW-I-1211,More granular Grid Options for Rows on tablet and mobile,2,It would be great if we could have more granular control over the column layouts for tablet and mobile breakpoints rather than just being limited by stacked 2 column & whatever the desktop layout is set to. For instance I may want a "custom" layout of 4-6-2 on desktop 3-6-3 on tablet 4-4-4 on mobile etc.,18/04/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1211
WEBFLOW-I-3524,Need NS records - can't connect .dk domains to Webflow.,1,Need NS records to connect .dk domain to Webflow. I don't know if this is only a problem i Denmark?,16/11/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3524
WEBFLOW-I-3493,Advanced Gradient Tool,1,,07/11/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3493
